,playerid,Name,Position(s),Team,Salary,dollar_value,Surplus,Values,Adjusted,Overall_Value,R,HR,RBI,SB,ex_AVE,K,W,SV,ex_WHIP,ex_ERA,Group,Tier,Stuff+,brl_percent,brl_percentile,whiff_percent
3500,sa1169878,None,Not Available,FA,0.0,0.0,0.0,-1.123858164962298,0.0,0.0,14.05305,2.51185,13.54915,2.0072,-9.03355505,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3501,sa3014679,None,Not Available,FA,0.0,0.0,0.0,-1.1245495624983173,0.0,0.0,21.54045,2.5057,17.0374,1.0039,-10.561495449999995,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3502,sa3008249,None,Not Available,FA,0.0,0.0,0.0,-1.1283885006795815,0.0,0.0,14.5479,2.5108,15.04725,3.0079,-10.742764600000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3503,14942,None,Not Available,FA,0.0,0.0,0.0,-1.1819253113693329,0.0,0.0,9.496263333333333,2.434527,11.47428,0.3559137333333333,-5.6317825,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3504,20287,None,Not Available,FA,0.0,0.0,0.0,-1.1295264861041496,0.0,0.0,8.515694,2.38665,8.890344,0.303334,-4.388306940000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3505,sa3022557,None,Not Available,FA,0.0,0.0,0.0,-1.13594592234025,0.0,0.0,8.53855,1.0051,6.53475,1.0058,-3.466188650000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3506,sa3008007,None,Not Available,FA,0.0,0.0,0.0,-1.1443650757963915,0.0,0.0,12.5455,1.00615,12.53975,1.0037,-6.000150650000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3507,14145,None,Not Available,FA,0.0,0.0,0.0,-1.146139465726195,0.0,0.0,13.04675,2.007,11.5413,0.00255,-5.562457200000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3508,sa918911,None,Not Available,FA,0.0,0.0,0.0,-1.1495038814551424,0.0,0.0,14.54995,2.5105,14.5476,1.0053,-8.3352762,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3509,sa872490,None,Not Available,FA,0.0,0.0,0.0,-1.1504104765960672,0.0,0.0,16.54705,1.506,14.041,3.5073,-10.807758200000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3510,sa3008590,None,Not Available,FA,0.0,0.0,0.0,-1.1564678615416975,0.0,0.0,16.54475,2.51015,14.5424,2.00665,-10.050792949999998,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3511,sa3005529,None,Not Available,FA,0.0,0.0,0.0,-1.1570116980831189,0.0,0.0,11.5481,1.5101,8.54635,0.5045,-4.657360950000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3512,sa829058,None,Not Available,FA,0.0,0.0,0.0,-0.6705617152429659,0.0,0.0,16.55065,0.5054,11.5407,0.50315,-3.455218700000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3513,sa3007298,None,Not Available,FA,0.0,0.0,0.0,-1.1654223948300255,0.0,0.0,17.0512,5.5154,24.0529,1.00345,-14.027534500000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3514,sa3010048,None,Not Available,FA,0.0,0.0,0.0,-1.1680422666375183,0.0,0.0,11.04585,1.50935,9.043,2.50935,-7.095110200000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3515,13807,None,Not Available,FA,0.0,0.0,0.0,-1.171507528291637,0.0,0.0,9.54695,1.0068,11.04355,0.00245,-3.8226806000000018,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3516,11155,None,Not Available,FA,0.0,0.0,0.0,-1.1767568306621705,0.0,0.0,14.0441,0.50425,10.538,3.00755,-7.9692097,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3517,sa3017605,None,Not Available,FA,0.0,0.0,0.0,-1.1307308614488938,0.0,0.0,13.0493,1.008,14.54315,1.0045,-6.564785799999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3518,20463,None,Not Available,FA,0.0,0.0,0.0,-0.8954579823804404,0.0,0.0,15.54845,2.00705,16.5435,0.5025,-6.83836865,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3519,22471,None,Not Available,FA,0.0,0.0,0.0,-0.8949493786404769,0.0,0.0,15.859342000000002,1.990945,13.27955,1.1995429999999998,-6.909451839999996,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3520,sa3014420,None,Not Available,FA,0.0,0.0,0.0,-0.8942213474314558,0.0,0.0,27.0474,3.5077,20.04135,3.0061,-14.83517535,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3521,sa876060,None,Not Available,FA,0.0,0.0,0.0,-0.6460581369429366,0.0,0.0,21.5527,8.0181,27.55405,0.5022,-15.132417150000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3522,20263,None,Not Available,FA,0.0,0.0,0.0,-0.662386053322503,0.0,0.0,13.0515,1.51125,12.5515,0.0037,-3.087619500000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3523,sa3018209,None,Not Available,FA,0.0,0.0,0.0,-0.713502289167144,0.0,0.0,11.05135,1.0085,12.5477,1.5063,-4.185643200000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3524,sa3011260,None,Not Available,FA,0.0,0.0,0.0,-0.6684307824111123,0.0,0.0,15.54715,4.01005,17.54435,2.00505,-9.542512100000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3525,20242,None,Not Available,FA,0.0,0.0,0.0,-1.1169681346463702,0.0,0.0,8.071366666666666,2.258433333333333,7.9664,1.4858399999999998,-5.282491733333332,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3526,sa3014426,None,Not Available,FA,0.0,0.0,0.0,-0.7488999370832465,0.0,0.0,21.5491,2.0062,17.0385,4.50905,-12.514200200000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3527,17684,None,Not Available,FA,0.0,0.0,0.0,-0.17425088931845334,0.0,0.0,19.0527,2.5068,19.0422,0.5032,-5.339069049999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3528,sa3017112,None,Not Available,FA,0.0,0.0,0.0,-0.8749683210710292,0.0,0.0,14.04745,1.50795,13.5439,2.5085,-7.570141300000007,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3529,sa3020658,None,Not Available,FA,0.0,0.0,0.0,-0.8555530270581395,0.0,0.0,16.54555,1.507,17.53915,0.0029000000000000002,-6.114685550000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3530,sa3007013,None,Not Available,FA,0.0,0.0,0.0,-0.8556294173425623,0.0,0.0,14.04845,3.01155,16.04735,0.0029000000000000002,-6.434703900000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3531,sa3017372,None,Not Available,FA,0.0,0.0,0.0,-0.8569369679249736,0.0,0.0,10.062234,2.3847456,9.823794,0.49502062,-3.9352986400000027,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3532,sa3008140,None,Not Available,FA,0.0,0.0,0.0,-0.8570756067039558,0.0,0.0,21.54865,2.00665,18.03995,3.50815,-12.088827000000009,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3533,sa3016830,None,Not Available,FA,0.0,0.0,0.0,-0.8308574628467503,0.0,0.0,19.0486,4.51225,22.0479,1.00295,-11.553626450000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3534,18142,None,Not Available,FA,0.0,0.0,0.0,-0.8588478027614839,0.0,0.0,11.0499,2.00975,14.54745,0.0032500000000000003,-4.461240550000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3535,sa3010021,None,Not Available,FA,0.0,0.0,0.0,-0.863776007362345,0.0,0.0,15.5491,3.0111,17.55025,0.5024,-7.814847700000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3536,sa3010342,None,Not Available,FA,0.0,0.0,0.0,-0.8645320333443801,0.0,0.0,17.54385,2.00685,15.03825,3.50875,-10.383384150000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3537,sa3014840,None,Not Available,FA,0.0,0.0,0.0,-0.8660176453559674,0.0,0.0,16.05105,3.01185,18.55265,0.0027500000000000003,-7.607007150000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3538,16398,None,Not Available,FA,0.0,0.0,0.0,-0.8675618050064653,0.0,0.0,13.54845,3.01215,14.0492,0.0023,-5.8666080500000035,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3539,sa3006187,None,Not Available,FA,0.0,0.0,0.0,-0.871399242311658,0.0,0.0,14.0431,2.0092,12.5435,2.50925,-7.738671250000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3540,sa3019997,None,Not Available,FA,0.0,0.0,0.0,-0.8521077236719399,0.0,0.0,16.5459,2.0079,19.5441,2.0039,-9.418382350000009,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3541,sa3015180,None,Not Available,FA,0.0,0.0,0.0,-0.8771119936684265,0.0,0.0,12.0,3.0,13.0,1.0,-6.443000000000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3542,20626,None,Not Available,FA,0.0,0.0,0.0,-0.8442248566716763,0.0,0.0,12.7595525,2.44978975,12.325275,0.0055070499999999994,-4.6425427500000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3543,sa3022695,None,Not Available,FA,0.0,0.0,0.0,-0.8822773666890475,0.0,0.0,8.0,3.0,12.0,1.0,-5.229000000000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3544,20275,None,Not Available,FA,0.0,0.0,0.0,-0.8839703361272649,0.0,0.0,13.870597499999999,3.1879475,15.5752825,0.55373975,-7.216122125000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3545,sa3010162,None,Not Available,FA,0.0,0.0,0.0,-0.8896337517301802,0.0,0.0,15.0501,6.0182,19.55225,3.0082,-13.917225949999995,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3546,19562,None,Not Available,FA,0.0,0.0,0.0,-0.8914739958882013,0.0,0.0,14.031178,3.2994639999999995,14.326162,1.837662,-8.602936980000003,0.0,0.0,0.0,0.0,0.0,0,10,22.0,0.0,0.0,0.0
3547,sa3011413,None,Not Available,FA,0.0,0.0,0.0,-0.8604129420350402,0.0,0.0,15.54275,3.0108,15.0431,3.00725,-10.148595700000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3548,sa3015018,None,Not Available,FA,0.0,0.0,0.0,-0.8163586667652512,0.0,0.0,10.551,1.5096,9.54895,0.00335,-2.4469803500000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3549,sa3017901,None,Not Available,FA,0.0,0.0,0.0,-0.8145657509638565,0.0,0.0,11.54575,3.5088,14.0416,3.01725,-9.138176700000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3550,sa3008031,None,Not Available,FA,0.0,0.0,0.0,-0.8131184785604273,0.0,0.0,20.0,0.0,17.0,5.0,-11.264000000000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3551,sa918698,None,Not Available,FA,0.0,0.0,0.0,-0.7430479298634307,0.0,0.0,9.55045,1.5094,9.5482,0.5048,-2.4477931999999996,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3552,sa3022484,None,Not Available,FA,0.0,0.0,0.0,-0.7450437111320098,0.0,0.0,9.0,1.0,11.0,1.0,-2.831000000000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3553,sa3014822,None,Not Available,FA,0.0,0.0,0.0,-0.7451473318628278,0.0,0.0,18.0,1.0,14.0,3.0,-8.186,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3554,sa3007822,None,Not Available,FA,0.0,0.0,0.0,-0.5773201030176823,0.0,0.0,11.0498,0.50605,8.5415,3.01405,-3.8896627499999994,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3555,11339,None,Not Available,FA,0.0,0.0,0.0,-0.5787111917911059,0.0,0.0,8.362596,1.602628,8.23508,2.283866,-3.2421493399999974,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3556,sa3010157,None,Not Available,FA,0.0,0.0,0.0,-0.84378105525302,0.0,0.0,7.55275,1.5122,9.5514,0.00335,-1.839803650000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3557,sa1159681,None,Not Available,FA,0.0,0.0,0.0,-0.5853597070848,0.0,0.0,14.0536,3.0134,15.55335,0.5033,-5.624674299999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3558,sa3011330,None,Not Available,FA,0.0,0.0,0.0,-0.6192414686744128,0.0,0.0,21.04515,3.50965,20.54195,1.0035,-9.790693850000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3559,sa3014884,None,Not Available,FA,0.0,0.0,0.0,-0.5858511346801101,0.0,0.0,20.5532,8.5168,27.5526,0.50315,-15.034604050000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3560,sa3009868,None,Not Available,FA,0.0,0.0,0.0,-0.5863588559531612,0.0,0.0,17.0479,2.50735,17.54275,2.5071,-8.811208200000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3561,sa3022159,None,Not Available,FA,0.0,0.0,0.0,-0.5884281648669485,0.0,0.0,10.54355,2.00715,12.04025,3.0105,-5.998138650000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3562,sa3017339,None,Not Available,FA,0.0,0.0,0.0,-0.5908452701261164,0.0,0.0,26.0462,4.00805,22.53905,2.5045,-13.61160420000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3563,sa3014468,None,Not Available,FA,0.0,0.0,0.0,-0.6421962854046394,0.0,0.0,16.55035,3.0114,14.0486,0.00245,-5.536249499999997,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3564,14885,None,Not Available,FA,0.0,0.0,0.0,-0.5916375057910255,0.0,0.0,17.0468,4.00975,18.54605,0.5032,-8.011895700000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3565,sa3004263,None,Not Available,FA,0.0,0.0,0.0,-0.6046046521905827,0.0,0.0,14.05125,2.00905,16.0472,0.5035,-4.964884150000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3566,sa3014878,None,Not Available,FA,0.0,0.0,0.0,-0.6074707521573037,0.0,0.0,18.55075,2.0099,16.0466,2.5061,-8.472949650000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3567,sa3011467,None,Not Available,FA,0.0,0.0,0.0,-0.6090630928265479,0.0,0.0,14.54835,2.50805,14.5469,1.00535,-5.764280200000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3568,sa829082,None,Not Available,FA,0.0,0.0,0.0,-0.6094201662457105,0.0,0.0,16.55,3.5109,16.54815,0.50355,-7.038576200000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3569,sa3006728,None,Not Available,FA,0.0,0.0,0.0,-0.6108725897979058,0.0,0.0,12.0538,2.01535,11.55615,1.00585,-3.9782592999999977,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3570,18206,None,Not Available,FA,0.0,0.0,0.0,-0.6122442332181249,0.0,0.0,15.0529,3.0143,13.0502,1.50475,-6.563748149999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3571,sa3017371,None,Not Available,FA,0.0,0.0,0.0,-0.6193751713875145,0.0,0.0,16.5524,1.50965,17.0495,1.0037,-6.0642733000000035,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3572,sa920180,None,Not Available,FA,0.0,0.0,0.0,-0.8431433612367604,0.0,0.0,20.5512,5.51445,24.0513,1.0032,-13.358709200000007,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3573,27459,None,Not Available,FA,0.0,0.0,0.0,-0.6300923196073225,0.0,0.0,17.05015,4.5125,18.04975,0.503,-8.508644500000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3574,sa829268,None,Not Available,FA,0.0,0.0,0.0,-0.6303653949387115,0.0,0.0,20.5521,9.52025,22.55535,0.5019,-14.865044849999997,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3575,sa3017048,None,Not Available,FA,0.0,0.0,0.0,-0.6351629963953145,0.0,0.0,22.04925,3.01025,20.0478,4.50855,-13.725842550000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3576,sa3014717,None,Not Available,FA,0.0,0.0,0.0,-0.6417392588054344,0.0,0.0,20.04045,3.508,20.039,4.00825,-13.097096450000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3577,sa3010030,None,Not Available,FA,0.0,0.0,0.0,-0.5978296578493671,0.0,0.0,17.04765,2.00965,14.5456,3.5092,-8.8728136,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3578,8418,None,Not Available,FA,0.0,0.0,0.0,-0.7346874290272338,0.0,0.0,11.3666,1.4722238,9.859546,0.8241142,-3.2821729400000024,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3579,6012,None,Not Available,FA,0.0,0.0,0.0,-0.7378098327078919,0.0,0.0,10.610914333333334,2.389437,10.613762666666666,0.6842773666666666,-3.932054186666676,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3580,sa3017051,None,Not Available,FA,0.0,0.0,0.0,-0.7380013928209119,0.0,0.0,19.0467,2.0067,17.542,3.007,-10.183995350000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3581,12198,None,Not Available,FA,0.0,0.0,0.0,-0.8310277663191005,0.0,0.0,16.04725,2.00795,15.04455,1.50625,-7.474487149999998,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3582,10199,None,Not Available,FA,0.0,0.0,0.0,-0.8311833726263638,0.0,0.0,10.54845,0.50595,4.5387,5.05045,-6.39128185,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3583,sa739013,None,Not Available,FA,0.0,0.0,0.0,-0.8406349800855977,0.0,0.0,11.5512,2.51095,15.0483,0.0036000000000000003,-5.061041200000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3584,sa3020087,None,Not Available,FA,0.0,0.0,0.0,-1.1194977020584145,0.0,0.0,12.54355,1.0078,11.0421,1.5061,-6.105086249999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3585,sa3021304,None,Not Available,FA,0.0,0.0,0.0,-1.6474308546846212,0.0,0.0,0.061200000000000004,0.013900000000000001,0.059800000000000006,0.0083,-0.12945460000000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3586,sa3016953,None,Not Available,FA,0.0,0.0,0.0,-1.073533591676164,0.0,0.0,17.54595,3.00825,18.0419,1.0032,-10.021473700000008,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3587,sa3009794,None,Not Available,FA,0.0,0.0,0.0,-1.0791428005809662,0.0,0.0,14.0375,1.50465,9.0333,1.506,-6.211028200000001,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3588,sa3010018,None,Not Available,FA,0.0,0.0,0.0,-1.0540439339952037,0.0,0.0,17.0494,5.0125,20.5494,0.5032,-11.585863100000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3589,sa3003291,None,Not Available,FA,0.0,0.0,0.0,-1.0557738003988213,0.0,0.0,10.5434,0.5048,11.53915,1.5064,-4.99525805,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3590,sa829787,None,Not Available,FA,0.0,0.0,0.0,-1.059571499294338,0.0,0.0,17.0508,4.51385,20.05045,0.5023,-11.051955799999995,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3591,17109,None,Not Available,FA,0.0,0.0,0.0,-1.0104790054508612,0.0,0.0,14.55075,2.5089,15.0434,0.50465,-7.202045400000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3592,sa3007869,None,Not Available,FA,0.0,0.0,0.0,-1.0599379613684834,0.0,0.0,12.54805,2.0096,13.54595,0.50365,-6.130917499999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3593,2900,None,Not Available,FA,0.0,0.0,0.0,-1.068728477711665,0.0,0.0,8.674996,2.806108,10.001182,0.2379654,-4.70487468,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3594,sa3004149,None,Not Available,FA,0.0,0.0,0.0,-1.0697347032684534,0.0,0.0,22.5511,6.0152,24.55195,0.50265,-14.895526200000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3595,sa3006866,None,Not Available,FA,0.0,0.0,0.0,-1.0701579964185068,0.0,0.0,16.5397,3.01005,16.0407,4.50885,-13.427762300000008,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3596,21587,None,Not Available,FA,0.0,0.0,0.0,-1.0725709274327442,0.0,0.0,7.295927999999999,1.2309774,9.216216,0.7176608,-3.3845785400000015,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3597,sa3011265,None,Not Available,FA,0.0,0.0,0.0,-1.073013193042508,0.0,0.0,11.5516,2.01115,11.5472,2.50775,-7.831603550000004,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3598,sa3016920,None,Not Available,FA,0.0,0.0,0.0,-0.92984120388668,0.0,0.0,19.55185,5.0131,24.04745,0.5024,-12.490450300000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3599,sa3010712,None,Not Available,FA,0.0,0.0,0.0,-1.0855949761029775,0.0,0.0,12.05095,3.01025,15.54545,0.5033,-7.502704200000007,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3600,sa918961,None,Not Available,FA,0.0,0.0,0.0,-0.927177587371355,0.0,0.0,11.55065,1.51015,11.54845,0.5047,-4.318962849999998,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3601,sa3005795,None,Not Available,FA,0.0,0.0,0.0,-1.0413977077446022,0.0,0.0,12.5454,1.50755,12.04225,3.50995,-8.804752,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3602,sa962601,None,Not Available,FA,0.0,0.0,0.0,-1.0872922513226224,0.0,0.0,19.04735,3.0073,17.04065,3.00795,-12.590989200000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3603,sa3016957,None,Not Available,FA,0.0,0.0,0.0,-1.089280280937718,0.0,0.0,16.55005,3.0104,18.54735,0.50305,-9.383928099999999,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3604,sa3017288,None,Not Available,FA,0.0,0.0,0.0,-1.0993717595427293,0.0,0.0,19.04105,4.01045,18.54265,2.50505,-13.298897699999998,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3605,19245,None,Not Available,FA,0.0,0.0,0.0,-1.0607227425153827,0.0,0.0,10.0478,2.01065,13.047,0.5046,-5.3941517500000025,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3606,sa828797,None,Not Available,FA,0.0,0.0,0.0,-1.1007196247623,0.0,0.0,13.5482,3.50995,16.0461,0.50345,-8.505276700000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3607,19552,None,Not Available,FA,0.0,0.0,0.0,-1.007792266594906,0.0,0.0,19.55325,4.51465,18.55075,1.00435,-11.645753050000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3608,sa916844,None,Not Available,FA,0.0,0.0,0.0,-0.996070247334292,0.0,0.0,17.04685,3.01045,17.5454,0.00245,-8.216760200000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3609,sa917135,None,Not Available,FA,0.0,0.0,0.0,-0.8979760653511722,0.0,0.0,21.5457,2.00515,18.54025,1.5038,-10.021792700000006,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3610,sa3014502,None,Not Available,FA,0.0,0.0,0.0,-0.9067976812406536,0.0,0.0,19.0413,2.5078,17.03705,6.00895,-14.866469650000003,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3611,sa3010328,None,Not Available,FA,0.0,0.0,0.0,-0.9090803776166214,0.0,0.0,19.5484,5.0135,20.54715,3.0082,-14.494889049999998,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3612,sa3007044,None,Not Available,FA,0.0,0.0,0.0,-1.0782799640341536,0.0,0.0,15.55195,5.01765,15.55395,1.0046,-10.6794592,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3613,sa3008003,None,Not Available,FA,0.0,0.0,0.0,-1.1189574166132001,0.0,0.0,15.04735,2.5091,16.0434,2.0069,-9.878608200000002,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3614,9393,None,Not Available,FA,0.0,0.0,0.0,-1.0528791431749258,0.0,0.0,14.0505,5.0156,18.55445,0.00205,-9.745864200000007,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3615,sa3005729,None,Not Available,FA,0.0,0.0,0.0,-1.2667717656686315,0.0,0.0,16.54785,3.0093,17.0439,0.503,-9.8487941,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3616,sa3015199,None,Not Available,FA,0.0,0.0,0.0,-0.1962152805970957,0.0,0.0,27.04735,7.01195,31.04605,1.0028,-14.946549000000005,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
3617,sa3020099,None,Not Available,FA,0.0,0.0,0.0,-0.19908007721432114,0.0,0.0,16.04755,4.51365,20.04885,0.50335,-6.71555515,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0
